Brand,Model,Year,Category,Displacement (ccm),Power (hp),Fuel capacity (lts),Dry weight (kg),Seat height (mm),Torque (Nm),Cooling system,Transmission type,Gearbox,Engine stroke,Engine cylinder
sym,mio 50,2012,Scooter,49.0,,4.8,84.5,,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,mio 50,2014,Scooter,49.5,3.8,4.8,85.0,,3.7,Air,Belt,Automatic, four-stroke,Single cylinder
sym,mio 50,2022,Scooter,49.5,3.0,5.2,88.0,,3.0,Air,Belt,Automatic, four-stroke,Single cylinder
sym,mio 50i,2021,Scooter,49.5,3.6,5.2,88.0,,3.5,Air,Belt,Automatic, four-stroke,Single cylinder
sym,nh t 125,2020,Super motard,124.1,10.1,11.0,150.0,,9.5,Air,Chain,5-speed, four-stroke,Single cylinder
sym,nh t 200,2021,Naked bike,183.0,18.1,11.0,152.0,790.0,15.7,Liquid,Chain,6-speed, four-stroke,Single cylinder
sym,nh t 200,2022,Super motard,183.0,18.1,11.0,152.0,,15.7,Liquid,Chain,6-speed, four-stroke,Single cylinder
sym,nh t 300,2022,Super motard,278.3,24.8,11.0,166.0,,24.0,Liquid,Chain,6-speed, four-stroke,Single cylinder
sym,nh x 125,2020,Naked bike,124.1,10.1,11.0,143.0,,9.5,Air,Chain,5-speed, four-stroke,Single cylinder
sym,nh x 125,2022,Naked bike,124.1,10.7,11.0,143.0,,9.3,Air,Chain,5-speed, four-stroke,Single cylinder
sym,nh x 200,2021,Naked bike,183.0,18.1,11.0,142.0,790.0,15.7,Liquid,Chain,6-speed, four-stroke,Single cylinder
sym,nht 125,2019,Naked bike,124.1,10.1,11.0,150.0,,9.5,Air,Chain,5-speed, four-stroke,Single cylinder
sym,nhx 125,2019,Naked bike,124.1,10.1,11.0,143.0,,9.5,Air,Chain,5-speed, four-stroke,Single cylinder
sym,orbit 125,2008,Scooter,124.5,,8.0,125.0,,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,orbit 125,2010,Scooter,124.5,,5.2,110.3,,,Air,Unknown,Automatic, four-stroke,Single cylinder
sym,orbit 125,2011,Scooter,124.5,,5.2,109.0,,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,orbit 50,2008,Scooter,49.5,,6.3,99.0,,,Air,Belt,Unknown, four-stroke,Single cylinder
sym,orbit 50,2010,Scooter,49.5,,5.2,100.0,,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,orbit 50,2011,Scooter,49.5,,5.2,99.0,,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,orbit 50,2012,Scooter,49.5,,5.2,100.0,,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,orbit ii 50 naked,2014,Scooter,49.5,,5.2,110.0,,,Air,Belt,Automatic, two-stroke,Single cylinder
sym,orbit ii 50 ts,2014,Scooter,49.4,,5.2,110.0,,,Air,Belt,Automatic, two-stroke,Single cylinder
sym,orbit iii 125,2020,Scooter,124.6,10.1,5.7,115.0,,9.3,Air,Belt,Automatic, four-stroke,Single cylinder
sym,orbit iii 50,2020,Scooter,49.5,3.5,5.7,107.0,,3.4,Unknown,Belt,Automatic, four-stroke,Single cylinder
sym,orbit iii 50,2022,Scooter,49.5,3.0,6.2,107.0,,3.0,Unknown,Belt,Automatic, four-stroke,Single cylinder
sym,orbit ply 125,2014,Scooter,124.6,,5.2,100.0,,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,orbit ply 50,2014,Scooter,49.4,,5.2,100.0,,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,phony 125,2010,Scooter,124.5,8.4,4.8,109.0,,,Air,Unknown,Automatic, four-stroke,Single cylinder
sym,phony 125,2011,Scooter,124.5,8.4,4.8,109.0,,,Air,Unknown,Automatic, four-stroke,Single cylinder
sym,phony 150,2011,Scooter,149.6,,4.8,114.0,,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,phony 50,2010,Scooter,49.6,3.9,4.8,100.0,,,Air,Unknown,Automatic, four-stroke,Single cylinder
sym,phony 50,2011,Scooter,49.6,3.9,4.8,100.0,,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,phony 50,2012,Scooter,49.6,3.9,4.8,100.0,,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,phony 50,2022,Scooter,49.6,3.0,5.4,100.0,,3.0,Air,Belt,Automatic, four-stroke,Single cylinder
sym,phony s 125,2012,Scooter,124.5,,4.8,109.0,,,Air,Unknown,Unknown, four-stroke,Single cylinder
sym,phony s 125,2014,Scooter,124.6,,5.5,109.0,,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,phony s 150,2012,Scooter,149.5,,4.8,114.0,,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,phony s 150,2014,Scooter,151.0,,5.5,110.0,,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,phony s 50,2014,Scooter,49.5,,5.5,100.0,,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,phony sr 125,2012,Scooter,124.6,,5.5,100.0,,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,phony sr 125,2014,Scooter,124.6,,5.5,116.0,,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,phony sr 125,2019,Scooter,124.6,,5.5,116.0,,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,phony sr 125,2022,Scooter,124.6,11.3,5.4,,,10.3,Air,Belt,Automatic, four-stroke,Single cylinder
sym,phony sr 150,2012,Scooter,140.0,,5.5,100.0,760.0,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,phony sr 150,2014,Scooter,149.0,,5.5,116.0,,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,phony sr 50,2012,Scooter,49.6,3.9,5.5,100.0,,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,phony sr 50,2014,Scooter,49.6,3.9,5.5,116.0,,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,phony st 125,2015,Scooter,124.6,,7.5,122.0,,,Unknown,Belt,Unknown, four-stroke,Twin
sym,phony st 125,2019,Scooter,124.6,9.8,7.5,127.0,,8.6,Air,Belt,Unknown, four-stroke,Twin
sym,phony st 200,2017,Scooter,169.0,,7.5,125.0,792.0,,Unknown,Belt,Automatic, four-stroke,Single cylinder
sym,phony st 200,2019,Scooter,168.9,11.8,7.5,127.0,792.0,12.5,Air,Belt,Automatic, four-stroke,Single cylinder
sym,ply 2 125,2017,Scooter,124.6,,5.2,100.0,,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,ply 50,2017,Scooter,49.4,,5.2,100.0,,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,quad lander 200,2011,ATV,171.2,,8.0,199.0,,,Liquid,Chain,Automatic, four-stroke,Single cylinder
sym,quad lander 300,2011,ATV,287.2,,12.0,243.0,,,Liquid,Chain,Automatic, four-stroke,Single cylinder
sym,quad raider 600,2011,ATV,565.0,,17.0,345.0,,,Liquid,Shaft drive,Automatic, four-stroke,Single cylinder
sym,quadlander 300s,2014,ATV,287.2,20.1,14.7,243.0,,23.9,Liquid,Unknown,Automatic, four-stroke,Single cylinder
sym,quadraider 600,2014,ATV,565.0,20.1,19.0,345.0,,34.5,Liquid,Unknown,Automatic, four-stroke,Single cylinder
sym,quadraider 600le,2014,ATV,565.0,21.5,17.0,348.0,,35.3,Liquid,Unknown,Automatic, four-stroke,Single cylinder
sym,r1-z 125,2007,Scooter,124.6,10.1,5.5,105.0,,9.7,Unknown,Unknown,Unknown, four-stroke,Single cylinder
sym,rs 125,2007,Scooter,125.0,,7.5,123.0,,,Unknown,Unknown,Unknown, four-stroke,Single cylinder
sym,rs 125,2008,Scooter,124.0,,7.5,123.0,,,Air,Unknown,Automatic, four-stroke,Single cylinder
sym,rv1,2007,Scooter,110.0,,4.0,98.0,,,Unknown,Unknown,Unknown, four-stroke,Single cylinder
sym,sb300 abs,2016,Allround,278.0,,,148.0,,,Liquid,Unknown,Unknown, four-stroke,Single cylinder
sym,super duke 125,1997,Scooter,125.0,10.0,,97.0,730.0,,Unknown,Unknown,Unknown, four-stroke,Single cylinder
sym,tonik 125,2014,Scooter,111.0,,5.8,97.0,,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,tonik 50,2012,Scooter,49.5,6.7,5.8,92.0,,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,tonik 50,2014,Scooter,49.4,,5.8,92.0,,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,vf 125,2021,Scooter,123.0,8.3,3.6,111.0,,8.6,Air,Belt,4-speed, four-stroke,Single cylinder
sym,vf 185,2020,Scooter,183.0,17.7,6.0,128.0,,16.7,Liquid,Belt,6-speed, four-stroke,Single cylinder
sym,vf3i 185 le,2021,Scooter,183.0,19.7,7.0,124.0,,17.4,Liquid,Belt,6-speed, four-stroke,Single cylinder
sym,vs 125,2008,Scooter,124.0,,6.0,133.0,,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,vs 125,2010,Scooter,124.6,,6.0,133.0,,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,vs 125,2011,Scooter,124.6,,6.0,133.0,,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,vs 125,2014,Scooter,124.6,11.3,5.2,132.0,,10.6,Air,Belt,Automatic, four-stroke,Single cylinder
sym,vs 150,2008,Scooter,150.0,,6.0,133.0,,,Unknown,Belt,Automatic, four-stroke,Single cylinder
sym,vs 150,2010,Scooter,149.6,,6.0,133.0,,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,vs 150,2011,Scooter,149.6,,6.0,133.0,,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,vs 150,2014,Scooter,149.5,12.6,5.2,132.0,,12.4,Air,Belt,Automatic, four-stroke,Single cylinder
sym,vs excel ii 125 cc,2007,Scooter,125.0,,6.0,133.0,,,Unknown,Unknown,Unknown, four-stroke,Single cylinder
sym,vs excel ii 150 cc,2007,Scooter,150.0,,6.0,133.0,,,Unknown,Unknown,Unknown, four-stroke,Single cylinder
sym,wolf 125,2010,Allround,124.5,10.2,12.0,123.0,,9.0,Air,Chain,Unknown, four-stroke,Single cylinder
sym,wolf 125,2011,Allround,124.5,10.2,12.0,123.0,,9.0,Air,Chain,Unknown, four-stroke,Single cylinder
sym,wolf 125,2012,Allround,124.5,10.2,12.0,123.0,,9.0,Air,Chain,Unknown, four-stroke,Single cylinder
sym,wolf 125 classic,2005,Custom / cruiser,124.6,12.3,,,,9.8,Air,Chain,5-speed, four-stroke,Single cylinder
sym,wolf 300,2015,Naked bike,278.0,27.1,15.0,173.0,792.0,,Liquid,Chain,6-speed, four-stroke,Single cylinder
sym,wolf classic,2010,Allround,124.5,,9.3,118.5,,,Air,Chain,4-speed, four-stroke,Single cylinder
sym,wolf classic,2011,Allround,124.5,,9.3,118.5,,,Air,Chain,4-speed, four-stroke,Single cylinder
sym,wolf classic,2012,Allround,124.5,,9.3,118.5,,,Air,Chain,4-speed, four-stroke,Single cylinder
sym,wolf classic 125,2007,Classic,125.0,,,,,,Air,Unknown,Unknown, four-stroke,Single cylinder
sym,wolf sb 125,2017,Naked bike,125.0,,16.0,140.0,,,Air,Chain,5-speed, four-stroke,Single cylinder
sym,wolf sb 125,2019,Naked bike,124.1,10.1,14.0,155.0,,9.5,Air,Chain,5-speed, four-stroke,Single cylinder
sym,wolf sb125n,2014,Naked bike,125.0,,16.0,140.0,,,Air,Chain,5-speed, four-stroke,Single cylinder
sym,wolf sb125ni,2011,Naked bike,124.5,,13.0,155.0,,,Air,Chain,5-speed, four-stroke,Single cylinder
sym,wolf sb250ni,2012,Naked bike,249.4,24.7,14.0,173.0,,,Liquid,Chain,6-speed, four-stroke,Single cylinder
sym,wolf sb250ni,2014,Naked bike,249.4,24.7,14.0,173.0,,23.1,Liquid,Chain,6-speed, four-stroke,Single cylinder
sym,x-wolf,2010,Allround,124.1,,12.5,126.0,,,Air,Unknown,Unknown, four-stroke,Single cylinder
sym,x-wolf,2011,Allround,124.1,,12.5,126.0,,,Air,Chain,Unknown, four-stroke,Single cylinder
sym,x-wolf,2012,Allround,124.1,,12.5,126.0,,,Air,Unknown,Unknown, four-stroke,Single cylinder
sym,xpro 50,2014,Scooter,49.4,,9.0,114.0,,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,xpro125,2014,Scooter,124.6,,9.0,123.0,,,Air,Belt,Automatic, four-stroke,Single cylinder
sym,xpro125,2022,Scooter,124.6,11.3,6.2,,,10.3,Air,Belt,Automatic, four-stroke,Single cylinder
sym,xs125-k,2008,Allround,124.1,10.2,16.5,130.0,,9.0,Air,Chain,Unknown, four-stroke,Single cylinder
sym,xs125-k,2010,Allround,124.1,10.2,16.5,130.0,,9.0,Air,Chain,Unknown, four-stroke,Single cylinder
sym,xs125-k,2011,Allround,124.1,10.2,16.5,130.0,,9.0,Air,Chain,Unknown, four-stroke,Single cylinder
sym,xs125-k,2012,Allround,124.1,10.2,16.5,130.0,,9.0,Air,Chain,Unknown, four-stroke,Single cylinder
sym,xs125-k,2014,Allround,124.1,10.2,13.0,119.0,,9.0,Air,Chain,5-speed, four-stroke,Single cylinder
sym,xs125g,2008,Allround,124.1,10.2,12.5,126.0,,,Air,Unknown,Unknown, four-stroke,Single cylinder
tacita,t-cruise turismo,2019,Custom / cruiser,,14.8,,,,60.0,Liquid,Chain,5-speed,Electric,Electric
tacita,t-cruise turismo,2022,Touring,,59.0,,,750.0,100.0,Liquid,Chain,5-speed,Electric,Electric
tacita,t-cruise urban,2019,Custom / cruiser,,14.8,,,,60.0,Liquid,Chain,5-speed,Electric,Electric
tacita,t-cruise urban,2022,Custom / cruiser,,59.0,,,750.0,100.0,Liquid,Chain,5-speed,Electric,Electric
tacita,t-race c,2019,Cross / motocross,,59.0,,,,60.0,Liquid,Chain,5-speed,Electric,Electric
tacita,t-race e,2019,Enduro / offroad,,14.8,,,,60.0,Liquid,Chain,5-speed,Electric,Electric
tacita,t-race e,2022,Enduro / offroad,,45.6,,,,85.0,Liquid,Chain,5-speed,Electric,Electric
tacita,t-race m,2019,Super motard,,36.2,,,,60.0,Liquid,Chain,5-speed,Electric,Electric
tacita,t-race motard,2021,Super motard,,45.6,,,,80.0,Liquid,Chain,5-speed,Electric,Electric
tacita,t-race r,2019,Enduro / offroad,,14.8,,,,60.0,Liquid,Chain,5-speed,Electric,Electric
tacita,t-race rally pro,2021,Enduro / offroad,,59.0,,168.0,,100.0,Liquid,Chain,5-speed,Electric,Electric
tank sports,250e,2007,Custom / cruiser,250.0,16.6,,139.7,686.0,,Air,Unknown,5-speed, four-stroke,Twin
tank sports,250e,2008,Custom / cruiser,249.0,16.6,,170.1,711.0,,Liquid,Unknown,5-speed, four-stroke,Twin
tank sports,classic 150,2007,Scooter,150.0,,3.78,79.8,686.0,,Air,Unknown,Automatic, four-stroke,Single cylinder
tank sports,classic 50,2007,Scooter,50.0,,3.78,74.8,762.0,,Air,Unknown,Automatic, four-stroke,Single cylinder
tank sports,courier 150,2007,Scooter,150.0,,3.78,145.1,762.0,,Air,Unknown,Automatic, four-stroke,Single cylinder
tank sports,econo 50,2007,Scooter,50.0,,3.78,83.5,711.0,,Air,Unknown,Automatic, four-stroke,Single cylinder
tank sports,mini customs 50,2006,Custom / cruiser,50.0,2.0,,79.4,610.0,,Liquid,Unknown,5-speed, four-stroke,Single cylinder
tank sports,minicustom 50,2007,Custom / cruiser,50.0,2.0,,89.8,610.0,,Air,Unknown,Automatic, four-stroke,Single cylinder
tank sports,nascar signature series,2008,"Minibike, sport",49.0,2.0,,89.8,610.0,,Air,Unknown,Automatic, four-stroke,Single cylinder
tank sports,racer 150,2007,Scooter,150.0,,3.78,145.1,762.0,,Air,Unknown,Automatic, four-stroke,Single cylinder
tank sports,racer 150 deluxe,2007,Scooter,150.0,8.8,,94.8,737.0,,Air,Unknown,Automatic, four-stroke,Single cylinder
tank sports,racer 150 ds,2007,Scooter,150.0,8.8,,120.2,762.0,,Air,Unknown,Automatic, four-stroke,Single cylinder
tank sports,racer 150 ds-09,2010,Scooter,149.0,9.0,3.78,120.2,762.0,,Air,Belt,Automatic, four-stroke,Single cylinder
tank sports,racer ds-08,2010,Scooter,149.0,9.0,3.78,120.2,762.0,,Air,Belt,Automatic, four-stroke,Single cylinder
tank sports,racer tr-16-08,2010,Scooter,149.0,9.0,8.33,,559.0,,Air,Belt,Automatic, four-stroke,Single cylinder
tank sports,sporty 150,2007,Scooter,150.0,8.8,,94.8,787.0,,Air,Unknown,Automatic, four-stroke,Single cylinder
tank sports,sporty 150,2010,Scooter,149.0,8.8,3.31,94.8,787.0,,Air,Belt,Automatic, four-stroke,Single cylinder
tank sports,sporty 150 deluxe,2007,Scooter,150.0,8.8,,99.8,762.0,,Air,Unknown,Automatic, four-stroke,Single cylinder
tank sports,sporty 150 euro,2007,Scooter,150.0,8.8,,99.8,787.0,,Air,Unknown,Automatic, four-stroke,Single cylinder
tank sports,sporty 50,2007,Scooter,50.0,,3.78,88.0,762.0,,Air,Unknown,Automatic, four-stroke,Single cylinder
tank sports,sporty 50,2010,Scooter,49.0,2.0,3.79,88.0,762.0,,Air,Unknown,Automatic, four-stroke,Single cylinder
tank sports,tkx 110,2007,"Minibike, cross",110.0,,,113.4,787.0,,Air,Unknown,Unknown, four-stroke,Single cylinder
tank sports,tkx 200,2007,Cross / motocross,200.0,11.0,,113.4,838.0,,Air,Unknown,5-speed, four-stroke,Single cylinder
tank sports,tkx-110,2008,Trial,110.0,,1.89,113.4,787.0,,Air,Unknown,4-speed, four-stroke,Single cylinder
tank sports,tkx-200,2008,Trial,199.0,11.0,3.78,95.3,838.0,,Air,Unknown,5-speed, four-stroke,Single cylinder
tank sports,topline khaos,2007,Custom / cruiser,250.0,15.8,,139.7,737.0,,Air,Unknown,Unknown, four-stroke,Twin
tank sports,touring 150 deluxe,2007,Scooter,150.0,8.8,,117.9,711.0,,Air,Unknown,Automatic, four-stroke,Single cylinder
tank sports,touring 150 deluxe,2010,Scooter,149.0,8.8,7.57,117.9,,,Air,Belt,Automatic, four-stroke,Single cylinder
tank sports,touring 150 executive,2007,Scooter,150.0,8.8,,114.8,914.0,,Air,Unknown,Automatic, four-stroke,Single cylinder
tank sports,touring 150 special,2007,Scooter,150.0,8.8,,114.8,914.0,,Air,Unknown,Automatic, four-stroke,Single cylinder
tank sports,touring 250 deluxe,2007,Scooter,250.0,14.5,,145.1,889.0,,Liquid,Unknown,Automatic, four-stroke,Single cylinder
tank sports,touring 250de-08,2010,Scooter,257.0,19.0,7.57,,762.0,,Liquid,Belt,Automatic, four-stroke,Single cylinder
tank sports,trail 110,2006,Trial,110.0,7.2,2.83,90.7,660.0,,Liquid,Chain,3-speed, four-stroke,Single cylinder
tank sports,trail 200,2006,Trial,200.0,16.6,5.67,127.0,864.0,,Liquid,Chain,5-speed, four-stroke,Single cylinder
tank sports,trail tkx 110,2007,Trial,110.0,,1.89,114.0,,,Air,Chain,4-speed, four-stroke,Single cylinder
tank sports,trail tkx-110,2010,Trial,110.0,,1.89,113.4,787.0,,Air,Unknown,4-speed, four-stroke,Single cylinder
tank sports,trail tkx-200,2010,Trial,199.0,11.0,3.78,95.3,838.0,,Air,Unknown,5-speed, four-stroke,Single cylinder
tank sports,trail-x 200,2006,Trial,200.0,16.6,5.67,117.9,864.0,,Liquid,Unknown,5-speed, four-stroke,Single cylinder
tank sports,trail-x 250,2006,Trial,249.0,19.0,,127.0,864.0,,Liquid,Chain,5-speed, four-stroke,Single cylinder
tank sports,urban 50,2006,Scooter,50.0,2.0,,81.6,737.0,,Air,Unknown,Automatic, four-stroke,Single cylinder
tank sports,urban 50,2007,Scooter,50.0,,3.78,79.8,737.0,,Unknown,Unknown,Automatic, four-stroke,Single cylinder
tank sports,urban 50,2008,Scooter,49.0,2.0,,79.8,737.0,,Air,Unknown,5-speed, four-stroke,Single cylinder
tank sports,urban 50,2010,Scooter,49.0,2.0,3.78,88.0,762.0,,Air,Unknown,Automatic, four-stroke,Single cylinder
tank sports,urban classic 150,2008,Scooter,149.0,8.8,3.78,79.8,686.0,,Air,Unknown,Automatic, four-stroke,Single cylinder
tank sports,urban classic 50,2008,Scooter,49.0,2.0,3.78,74.8,762.0,,Air,Unknown,Automatic, four-stroke,Single cylinder
tank sports,urban courier 150,2008,Scooter,149.0,8.8,3.78,145.1,762.0,,Air,Belt,Automatic, four-stroke,Single cylinder
tank sports,urban econo 50,2006,Scooter,50.0,2.0,,72.6,711.0,,Air,Unknown,Automatic, four-stroke,Single cylinder
tank sports,urban econo 50,2008,Scooter,49.0,2.0,3.78,83.5,711.0,,Air,Unknown,Automatic, four-stroke,Single cylinder
tank sports,urban racer 150,2006,Scooter,149.0,8.8,,108.9,737.0,,Air,Unknown,Automatic, four-stroke,Single cylinder
tank sports,urban racer 150,2008,Scooter,149.0,8.8,3.78,145.1,762.0,,Air,Belt,Automatic, four-stroke,Single cylinder
tank sports,urban racer 150 deluxe,2006,Scooter,149.0,8.9,,108.9,737.0,,Air,Shaft drive,Automatic, four-stroke,Single cylinder
tank sports,urban racer 150 deluxe,2008,Scooter,149.0,8.8,4.54,94.8,737.0,,Air,Belt,Automatic, four-stroke,Single cylinder
tank sports,urban racer 150 ds,2008,Scooter,149.0,,3.78,120.2,762.0,,Air,Belt,Automatic, four-stroke,Single cylinder
tank sports,urban racer tr16,2008,Scooter,149.0,,6.62,,838.0,,Air,Belt,Automatic, four-stroke,Single cylinder
tank sports,urban sporty 150,2006,Scooter,149.0,8.8,,86.2,787.0,,Air,Shaft drive,Automatic, four-stroke,Single cylinder
tank sports,urban sporty 150,2008,Scooter,149.0,8.8,3.31,94.8,787.0,,Air,Belt,Automatic, four-stroke,Single cylinder
tank sports,urban sporty 150 deluxe,2006,Scooter,149.0,8.8,3.78,99.8,762.0,,Air,Shaft drive,Automatic, four-stroke,Single cylinder
tank sports,urban sporty 150 deluxe,2008,Scooter,149.0,8.8,3.78,99.8,762.0,,Air,Belt,Automatic, four-stroke,Single cylinder
tank sports,urban sporty 150 euro,2008,Scooter,149.0,8.8,3.31,99.8,787.0,,Unknown,Belt,Automatic, four-stroke,Single cylinder
tank sports,urban sporty 50,2006,Scooter,49.7,2.0,,86.2,749.0,,Air,Unknown,Automatic, four-stroke,Single cylinder
tank sports,urban sporty 50,2008,Scooter,49.0,2.0,3.78,88.0,762.0,,Air,Unknown,Automatic, four-stroke,Single cylinder
tank sports,urban touring 150,2006,Scooter,149.0,8.8,,117.9,711.0,,Air,Shaft drive,Automatic, four-stroke,Single cylinder
tank sports,urban touring 150 deluxe,2006,Scooter,149.0,8.8,,117.9,711.0,,Air,Unknown,Automatic, four-stroke,Single cylinder
tank sports,urban touring 150 deluxe,2008,Scooter,149.0,8.8,7.57,117.9,,,Air,Belt,Automatic, four-stroke,Single cylinder
tank sports,urban touring 150 executive,2008,Scooter,149.0,8.8,3.78,114.8,914.0,,Air,Belt,Automatic, four-stroke,Single cylinder
tank sports,urban touring 150 special,2008,Scooter,149.0,,3.78,114.8,914.0,,Air,Belt,Unknown, four-stroke,Single cylinder
tank sports,urban touring 250,2008,Scooter,248.8,14.5,7.57,145.1,889.0,,Liquid,Unknown,Automatic, four-stroke,Single cylinder
tank sports,urban touring 250 delux,2008,Scooter,248.8,14.5,7.57,,762.0,,Liquid,Belt,Automatic, four-stroke,Single cylinder
tank sports,urban viaggio 150,2008,Scooter,149.0,8.8,3.78,103.9,762.0,,Air,Unknown,Automatic, four-stroke,Single cylinder
tank sports,urban viaggio 50,2008,Scooter,49.0,2.0,3.78,94.8,762.0,,Air,Unknown,Automatic, four-stroke,Single cylinder
tank sports,viaggio 150,2007,Scooter,150.0,,3.78,103.9,762.0,,Air,Unknown,Automatic, four-stroke,Single cylinder
tank sports,viaggio 50,2007,Scooter,50.0,,3.78,94.8,762.0,,Air,Unknown,Automatic, four-stroke,Single cylinder
tank sports,vision 250 r1,2006,Custom / cruiser,233.0,16.6,,169.6,737.0,,Liquid,Unknown,5-speed, four-stroke,Twin
tank sports,vision 250 r1,2008,Custom / cruiser,249.0,16.6,,169.6,711.0,,Air,Unknown,5-speed, four-stroke,Twin
tank sports,vision 250 r3,2006,Custom / cruiser,233.0,16.6,,170.1,711.0,,Liquid,Unknown,5-speed, four-stroke,Twin
tank sports,vision 250 r3,2008,Custom / cruiser,249.0,16.6,,170.1,711.0,,Liquid,Unknown,5-speed, four-stroke,Twin
tank sports,vision 250e,2010,Custom / cruiser,249.0,16.6,,139.7,711.0,,Liquid,Chain,5-speed, four-stroke,Twin
tank sports,vision minicustom 50,2008,"Minibike, sport",49.0,2.0,,89.8,610.0,,Air,Unknown,Automatic, four-stroke,Single cylinder
tank sports,vision r1,2007,Custom / cruiser,250.0,16.6,,169.6,711.0,,Air,Unknown,5-speed, four-stroke,Twin
tank sports,vision r3,2007,Custom / cruiser,250.0,16.6,,170.1,711.0,,Liquid,Unknown,5-speed, four-stroke,Twin
tank sports,vision topline khaos,2008,Sport,249.0,15.8,15.14,110.2,737.0,,Air,Unknown,5-speed, four-stroke,Twin
tank sports,vision topline khaos,2010,Sport,249.0,17.0,7.57,110.2,737.0,,Air,Chain,5-speed, four-stroke,Twin
tao motor,bull 150,2022,ATV,149.0,,3.79,162.4,810.0,8.5,Air,Chain,Automatic, four-stroke,Single cylinder
tao motor,db17,2021,Enduro / offroad,124.0,,,69.9,,6.5,Air,Chain,4-speed, four-stroke,Single cylinder
tao motor,evo 50,2021,Scooter,49.0,3.0,5.68,101.6,711.0,3.0,Air,Belt,Automatic, four-stroke,Single cylinder
tao motor,evo 50,2022,Scooter,49.0,3.0,5.68,101.6,,3.0,Air,Belt,Automatic, four-stroke,Single cylinder
tao motor,hellcat 125,2021,Allround,124.0,,5.68,207.0,762.0,6.5,Air,Chain,4-speed, four-stroke,Single cylinder
tao motor,lancer 150,2022,Scooter,149.0,,5.0,136.1,,8.1,Air,Belt,Automatic, four-stroke,Single cylinder
tao motor,pmx150,2022,Scooter,149.0,10.0,5.0,136.1,,,Air,Belt,Automatic, four-stroke,Single cylinder
tao motor,pony 50,2021,Scooter,49.0,1.8,,95.7,,,Air,Belt,Automatic, four-stroke,Single cylinder
tao motor,quantum 150,2022,Scooter,149.0,,5.0,137.0,,8.1,Air,Belt,Automatic, four-stroke,Single cylinder
tao motor,rhino 250,2022,ATV,197.0,,4.16,,810.0,8.5,Air,Chain,4-speed, four-stroke,Single cylinder
tao motor,tbr7d,2022,Enduro / offroad,229.0,,,129.7,864.0,,Air,Chain,Unknown, four-stroke,Single cylinder
tao motor,trb7,2021,Enduro / offroad,229.0,,,129.7,864.0,,Air,Chain,Unknown, four-stroke,Single cylinder
tao motor,vip 50,2022,Scooter,49.0,1.8,,102.1,,,Air,Belt,Automatic, four-stroke,Single cylinder
tauris,avenida 125 4t,2011,Scooter,124.9,7.9,6.8,125.0,800.0,,Air,Belt,Automatic, four-stroke,Single cylinder
tauris,avenida 125 4t art collection,2012,Scooter,124.9,9.5,6.8,125.0,820.0,,Air,Belt,Automatic, four-stroke,Single cylinder
tauris,blitz e-scooter,2011,Scooter,,1.3,,120.0,780.0,,Air,Unknown,Automatic,Electric,Electric
tauris,brio 50 4t,2011,Scooter,49.7,,5.0,79.0,730.0,,Air,Belt,Automatic, four-stroke,Single cylinder
tauris,brisa 50 4t,2011,Scooter,49.7,2.7,5.0,87.0,730.0,,Air,Belt,Automatic, four-stroke,Single cylinder
tauris,broadway 125,2016,Scooter,124.6,10.2,11.5,150.0,740.0,,Air,Belt,Automatic, four-stroke,Single cylinder
tauris,capri 125 4t,2011,Scooter,124.6,7.2,5.0,107.0,740.0,,Air,Belt,Automatic, four-stroke,Single cylinder
